Unnamed: 0,id,shortcode,text,modified_at,label,sentiment
4894,17875967137598480,B-VFyy9jWel,اقای جهرمی عزیز دردبلات سرعت اینترنت رایتللللللل خرااابه پدرمونو در اورده فکری کنین خاهشا,2020-07-27 10:54:43,-1,-1
4895,17876221234602160,B-VFyy9jWel,مارو به کیشه شما امیدی نیست.روبه روی پنجره پزیرایی دکل مخابرات هست ولی سرعت  جون میکنه که یه عکس رو باز کنه.به حرف هیچ دولت مردی حساب نکن......دکتر اذری جهرمی .دامت توفیقاتو.,2020-07-23 15:34:22,-1,-1
4896,17899629649454350,B-VFyy9jWel,آقای جهرمی اوضاع کرج خیلی خرابه adsl هم تحویل نمیدن چه برسه به vdsl😑,2020-07-25 07:24:12,-1,-1
4897,17940511642344630,B-VFyy9jWel,اقا جهرمی یکم پینگو  بیارین پایین من تو رینبو پینگ 180 من چه گناهی کردم,2020-06-09 08:54:17,-1,-1
4898,18111427384110920,B-VFyy9jWel,از ایتا چرا حمایت نمی‌کنید که الان اطلاعات چهل و دو میلیون ایرانی رو بدزدند قوه قضائیه باید آذری جهرمی رو دستگیر کنه,2020-05-20 17:25:24,0,-1
4899,18134285746027300,B-VFyy9jWel,"مخابرات ایرانسل و همراه اول
از اینترنت نباید مالیات بر ارزش افزوده بگیری
پول سرعت اینترنتو از مردم میگیرید،سرعت مال کیفیت مخابراته نه مشترک که پولشو پرداخت کنه
از بسته اینترنت مالیات بر میدارید
از حجم اینترنت مالیات برمیدارید
از شارژ سیمکارت مالیات برمیدارید
از خرید نهایی بسته اینترنت مالیات بر ارزش افزوده بر میدارید
و یکبار دیگه از هر اپراتوری که اینترنت میخرید یکبار دیگه از خریدحجم سود میکنه بجز اون مابقی که گفته شد.
مگه فرد عادی با اینترنت شخصی درامد و کاسبی داره که مالیات بر ارزش افزوده پرداخت کنه.
هزینه سرعت اینترنتو از مردم میگیرید
هر یک گیگ باید 800 تومان باشه بدون مدت بدون فعال کردن بسته
بسته اینترنت مدت دار فقط و فقط برای کلاهبرداری از مشترکینه(بالاترین آبونمان)
حجم اینترنت باید کاملا ازاد خریداری بشه و روی خط نه بسته.
برسه به دست مهندس اذری جهرمی",2020-06-10 09:49:05,-1,-1
4900,18134939449012280,B-VFyy9jWel,جهرمی بابا پیجو شات کن بلکه خیری ازت به ما برسه,2020-06-14 11:31:09,-1,-1
4902,17856696058873310,B-VFyy9jWel,اقای اذر جهرمی  وزیر محترم  به ما خط  های موبایلی که اینترنت نرسید که هیچ  الان ایرانسل پول ۱۰ گیگ رو داره میگیره ولی ۳ گیگ استفاده کنی تمومه ....ایرانسل داره دزدی میکنه ....وزیر جان میشه حداقل جلوی اینو بگیری ....,2020-08-04 22:54:48,0,-1
4905,17868130144719750,B-VFyy9jWel,سلام اقای جهرمی بخدابنده همه مردم یقین داریم شمایه انسان شریف وتوانمندی هستین,2020-08-01 12:45:28,1,1
4906,17894090014481900,B-VFyy9jWel,آقایی جهرمی فکری به حال وضعیت اینترنت روستا ها هم بکنید 😉روستا های بندپی شرقی دهستان فیروزجاه,2020-07-12 11:19:12,0,0
4913,17856853309870070,B-b9kNGDpkn,آهنگ مال مجید اخشابیه جناب جهرمی,2020-08-04 22:56:43,1,1
4914,17859466969828690,B-b9kNGDpkn,اقا جهرمی پاره شدیم از این سرعت اینترنت یکاری بکن,2020-08-04 12:35:47,-1,-1
4915,17946584170329980,B-b9kNGDpkn,سلام و احترام. جناب جهرمی پس از اهدای صد گیگ اینترنت رایگان، بلافاصله ایرانسل اقدام به افزایش نرخ اینترنت ثابت (تی دی ال تی ای) خود کرده است. مراتب جهت اقدامات مقتضی حضرتعالی به استحضار رسید.,2020-07-19 17:51:53,0,-1
4916,17939602123349120,B-b9kNGDpkn,به خدا اذری جهرمی تو مسلمون نیستی تلگرامو فیلتر کردی گفتیم عیب نداره فیلتر شکن ایرانی ریختین تو گوگل پلی بازم گفتیم عیب نداره ولی یه جوری سرعت اینترنت پایینه ادم یه پورن نمیتونه ببینه😑😑😑😑,2020-07-19 13:45:29,-1,-1
4917,17953823101317900,B-b9kNGDpkn,اقای جهرمی لطفا یه دستی به سرعت اینترنت بکشین، پینگ ما اصلا به درد بازی انلاین  نمیخوره و بیش از اندازه نوسان داره و اکثر اوقات اصلا نمیشه یه ساعت نشست بازی کرد,2020-07-15 00:22:52,-1,-1
4918,18136303918043380,B-b9kNGDpkn,عمو جهرمی ریدین تو سرعت نت اح نگفتینا بابا ی کلاس آنلاین معلمه بدبخت برگزار کرده ده بار ی جمله میگه میفمه نتش قطه ی کار کنین درست بشه خب فوش میخرین برا خودتون چرا🤬,2020-05-30 23:54:11,-1,-1
4919,17856352138859930,B-VFyy9jWel,"🔹‏پیام‌رسان ایتا از دسترس خارج شده و مشکل سرور دارد...
از دولتی‌ که برای پوسته‌های تلگرام، ۲۰۰ میلیاردتومان هزینه می‌کند و ۲۰۰میلیارد هم از مثلا بخش خصوصی می‌گیرد، خیلی توقع زیادی‌ست که به دسترنج جوان ایرانی (هرچند هم آماتور) احترام بگذارد!
آقای جهرمی وجدانت اذیتت نمی‌کنه؟!",2020-08-05 14:58:15,0,-1
4920,17876249170597540,B-VFyy9jWel,اقای جهرمی شما اگر دکمه ی فیلتر ...سرعت اینترنت ..خوده اینترنت قطعی خط دستتون نیست پس دقیقا چیکاره اید تو مملکت؟اقا یه پی ام واتساپ بعد پنج دقیقه تیک میخوره ینی چی اخه؟اون از تلگرام اینم از سرعت ب ظاهر فور جی انشالله ک ۴ سال اینده دیگ وزیر ارتباطات نذارن چون هیچی تو دستتون نیس😒😒,2020-07-26 13:07:53,-1,-1
4922,17914903162394020,B-VFyy9jWel,سلام آقا جهرمی، شما کامپوتر هم بلدید؟,2020-07-24 18:13:38,-1,0
4923,18110814166111352,B-VFyy9jWel,اقای جهرمی توی شغل ما کجا درامدومون زیاد شده ک شما هزینه هارو دوبل کردید,2020-06-10 09:49:10,-1,-1
4926,17857786900846640,B-b9kNGDpkn,آقای جهرمی چرا پیام رسان ایتا اینقدر اختلال داره ؟ چرا رسیدگی نمیکنید؟؟؟؟؟؟؟؟؟؟؟؟؟,2020-08-04 12:48:23,0,-1
4927,17860249216795340,B-b9kNGDpkn,اقای جهرمی که به پیامای ما نگاه نمی کنی ولی بدون که گند زدی به اینترنتا نتم خونمون شوده ثانیه ای ۶۷ کیلو بایت نت گوشیه کل خونواده شده ۱ مگابایت که یه بازی  ۴ گیگه رو نمی تونم اپدیت کنم و میگه ۳ روز دیگه این ۴ گیگ اپدیت تموم میشه خواهشا اگه میخونی که کاری بکننن,2020-07-28 08:40:43,-1,-1
4928,17862265480784670,B-b9kNGDpkn,جهرمی جان خداوکیلی ندی این بیست گیگ که میگن قراره بدی 😐,2020-08-04 22:51:30,-1,0
4929,17862790033745350,B-b9kNGDpkn,برادر جهرمی روستای قیام با نزدیک به دو هزار نفر جمعیت و دوزاده شهید و صد ها بسیجی و جانباز و آزاده هست سال جنگ دوران مقدس همچنان بعد چهل یک سال اینترنت نداره,2020-07-28 08:39:05,-1,-1
4931,17864592097739970,B-b9kNGDpkn,سلام آقای جهرمی خسته نباشید ببخشید خواستم بدونم اسم شما تو بازی pubg و fortnite چیه.البته اگه دوست دارید بگید.,2020-07-28 08:37:42,0,0
4932,17878130791572590,B-b9kNGDpkn,پینگ پابجی چیشد اقا جهرمی؟؟ شما قول دادین,2020-07-26 14:06:47,-1,0
4933,17870326147660970,B-b9kNGDpkn,اقای جهرمی ماتوقرنطینه به جز نت چیزدیگه ای نداریم که اونم خیلی ضعیف واقعا چرابایدازاین شانس نیاریم اگه قرار اون نت هایی که قرارهدیه بدیدهمینجوری ظعیفه ندیدبهتره چون هیچ ارزشی نداره,2020-07-29 23:24:18,-1,-1
4934,17891923933494660,B-b9kNGDpkn,آقای جهرمی اینترنت خونگی رو جان بچتون درست کنید باز کردن وضعیت واتساپ باز نمیشه,2020-07-23 15:17:07,0,-1
4935,17878163599574610,B-b9kNGDpkn,جهرمی نامردی اگ این کامنت منو جواب ندی نخواستم فش بدم ولی یه چیزی اونطرف تر از نامردی اگ ج ندی,2020-07-25 02:53:55,-1,-1
4936,17906847982431450,B-b9kNGDpkn,سلام آقای آذری جهرمی,2020-07-23 15:34:39,0,0
4938,17877340501594030,B-b9kNGDpkn,آقای جهرمی سرپا شاشیدم تو هیکلت با این سرعت نت,2020-07-23 15:29:23,-1,-1
4939,17890322767486190,B-b9kNGDpkn,آقای جهرمی شما قرار بود برای دانش آموزان هم اینترنت در نظر بگیرید پس چی شد???,2020-07-19 07:14:58,-1,-1
4940,17887725670519440,B-b9kNGDpkn,جهرمی جااااان یکم اوضاع اینترنت رو اکی کن من گوشیمون قدیمیه 4جی نیس ضعیف هم شده دیگه واولیاء,2020-07-26 09:49:22,0,-1
4941,17899214440457010,B-b9kNGDpkn,آقای جهرمی ما با پینگ بالا چه جوری بازی کنیم یه فکری به حال ما بکن دمت🔥,2020-07-19 08:38:27,1,-1
4942,17922089380387780,B-b9kNGDpkn,محمد امضاء کرده اقای جهرمی ، نقاشی نکرده 😍.,2020-06-13 13:48:02,1,1
4943,17946368479332720,B-b9kNGDpkn,آقای جهرمی نوکرتم دایرکتو چک کن مهمه,2020-07-19 12:32:14,0,0
4944,18020924899263860,B-b9kNGDpkn,اقای جهرمی احیانا نمیخاین سالهای بعد کاندیدای ریاست جمهوری بشین؟,2020-07-23 00:44:48,-1,-1
4945,18095514571154860,B-b9kNGDpkn,+آقای جهرمی یه فکر به حال نت های گوشی و وای فای های خونه کنید،،، کسب و کارهای سنتی که عملا به تعطیلات رفت، مشاغل الکترونیک اساس کارشون اینترنت هست، زیر ساخت این فضارو اوکی کنید، یه تماس تصویری و صوتی 10 بار قطع میشه,2020-06-13 11:06:28,0,-1
4946,18057962875215952,B-b9kNGDpkn,سلام آقای جهرمی به ما ده گیگ هم بدید راضی هستیم ما دو تا بچه داریم یکی ابتدایی ویکی دوره راهنمایی وبه اينترنت برای بچه ها خیلی لازم داریم تا حالا چند بار خریدیم,2020-05-27 17:17:51,0,0
4947,18058355716210632,B-b9kNGDpkn,اقای جهرمی ناموسا پینگ مارو درست کن دارم پاره میشم,2020-06-16 13:03:54,-1,-1
4948,18100412350141112,B-b9kNGDpkn,آقای جهرمی عزیز سلام  ایام به کام یه سوالی که داشتم اینه ما خونمون وای فای نداره بگم مال خونس که ضعیفه  مال خود گوشیه اوپراتور هم همراه اول هست و هر روز ضعیف تر از دیروز میشه.  میشه لطف کنین و دلیلش رو بگید.  با سپاس فراوان از شما وزیر محترم ❤️,2020-05-17 20:04:23,0,0
4949,18135791437018000,B-b9kNGDpkn,اقای جهرمی لطف کن پینگارو بیار پایین خسته شدیم دیگه 30 تا تیر میزنم  نمیمیره,2020-05-23 18:50:40,-1,-1
4950,18105663568120048,B-b9kNGDpkn,@azarijahromi آقای جهرمی خواهشن به سرعت اینترنت دست نزنید از وقتی گفتین سرعت چهار برابر بیشتر میکنید برعکس شده همش قطع و وصل میشه . هر چی تاحالا گفتین برعکسش شده . برادر من دست نزن . همش قطع وصل دایلاپ خداوکیلی سنگین تر از این سرعت شما بود .,2020-05-19 21:13:01,-1,-1
4951,18135814447001920,B-VFyy9jWel,آقای جهرمی تکلیف اینترنت های گرون شده اپراتور رایتل چی میشه؟,2020-05-27 10:11:29,-1,-1
4952,18112078645101180,B-b9kNGDpkn,جناب جهرمی از محلول پاکر اسفاده کن حرف نداره @azarijahromi,2020-05-20 14:39:48,-1,0
4955,17856440686854290,B-VFyy9jWel,سلام آقای جهرمی ۱۰۰ گیگ اینترنت دادین ۱۴ روز نگذشته بود نوشت تمام شد  رفتم ریز مصرف درآوردم کل روزهارو جمع کردم مصرفم ۲۱ گیگ شد ؛ اون ۷۹ گیگ چیشده کجا رفته ؟؟ غیب شده؟؟؟🤨🤨,2020-08-05 15:35:25,-1,-1
4959,17874733726610080,B-VFyy9jWel,آقای جهرمی چرا شما از پیام رسان ایرانی ایتا حمایت نمیکنید وقتی هشتک حمایت از ایتا میذاریم پاک میشه حاشا به غیرتتون,2020-07-25 03:05:25,0,-1
4960,17892598789485790,B-VFyy9jWel,اقای جهرمی ما دانشجوییم و کلاس های انلاین با این سرعت مزخرف اینترنت سخته لطفا برا دانشجو ها هم درمورد بسته های رایگان فکری بکنید همان گونه که برای دییران انجام دادید,2020-07-26 09:16:00,0,-1
4962,17881431832550930,B-VFyy9jWel,سلام جناب آقای اذری جهرمی بزرگوار، شما یک ایرانی هستی، پس لطفا از ما جوان های ایرانی حمایت کن در پیام رسان ایتا، خواهش می کنیم، دیروز بخاطر قطعی ایتا کلی ضرر کردیم، کلی جوان ها نا امید شدن، کانال هاشون فروختن، خوب حداقل نمیدونم یه جوری جلوی بیکاری جوان ها رو بگیرید، ما سرمایه نداریم تلگرام کانال بزنیم، هزینه هاش بالاس، پس ایرانی عزیز به من ایرانی کمک کن 🌹,2020-07-25 03:17:58,0,0
4963,17881459576540560,B-VFyy9jWel,"سلام آقای آذر جهرمی,جریان لورفتن اطلاعات کاربران تلگرام چیه?چیکار باید کرد?شما باید چه کار کنید?آیا خطر داره این قضیه?",2020-07-24 18:17:12,0,-1
4964,17882907994527880,B-VFyy9jWel,اقای جهرمی پینگ داغونه خدای انصاف نیست ت این شرایط ما گیمرا نتونیم کاری کنیم ، اونوقت میگین بشنید ، نرید ببرون ، خب الآن من با پینگ ۵۰۰  نمیتونم بازی کنم ، زنگ زدیم شاتل میگنن مردم در حال استفاده هستن پهنا باند جواب نمیده ، بله دیگ الان تقریبا ۲۰ روزه شما میخوای این مشکل رو حل کنید دیگ 🙌🙌,2020-07-24 21:55:19,0,-1
4965,18139613308000768,B-VFyy9jWel,سلام آقای جهرمی. لطفا حمایت خودتون رو به عنوان وزیر ارتباطات از پیامرسان های داخلی مخصوصا پیامرسان داخلی ایتا رو بیشتر کنید بخاطر تاکید و توصیه حضرت آقا از رونق و جهش تولید که باید از تولیدات داخلی بیشتر از این حمایت کرد و شما به عنوان مسئول ازتون میخواییم که واقعا این مسئله رو خیلی جدی بهش تاکید کنید ممنون میشیم.,2020-06-01 19:19:12,0,0
4966,18096610186130512,B-VFyy9jWel,اقای اذر جهرمی فیلترینگ حق ما نیست...,2020-05-27 17:30:26,1,-1
4967,17915364223405430,B-VFyy9jWel,"سلام جناب دکتر جهرمی 
سال نو شما مبارک
من چند بار بابت خدمات افتضاح شرکت پیشگامان خدمتتون پیام دادم
الان چهار روزه که اینترنت من قطع شده هر دفعه علاوه بر ضرر عدم استفاده از خدمات اینترنت در این چهار روز حداقل پنج شش بار در صف انتظار حداقل نیمساعته برای پیگیری در واحد فنی شرکت پیشگامان بودم اما هر بار اپراتور ها جواب سربالا دادن و الان هم رسما میگن به واحد شکایات مراجعه کنید
شماره اشتراک بنده 
1132393848
شهرستان بابل هستم
خواهشا دستور بدید احترام مشترکین رو با این روشهای نخ نما خدشه دار نکنند 
@azarijahromi
@pishgamandsl",2020-07-25 03:07:25,0,-1
4971,17894946430467330,B-VFyy9jWel,"#مطالبه_حمایت_از_ایتا
✅مدیر عامل ایتا جناب آقای غفاری:
در ادامه حمایت‌های #وزارت_ارتباطات و فناوری اطلاعات قرار بود حمایت ثانویه‌ای از پیام‌رسان‌ها انجام شود؛ اما تاکنون هیچ اتفاقی نیفتاده است. در واقع طبق اعلام وزارت ارتباطات هر پیام‌رسانی که به یک میلیون کاربر برسد از او حمایت بیشتری انجام می‌شود. در حال حاضر ما دارای سه میلیون کاربر بوده و منتظر حمایت دوم این وزارتخانه هستیم.
✅در مورد افزایش پهنای باند و در نهایت قرار دادن فضایی برای سرورها مساعدتی برای این پیام رسان انجام نشد.
💠پ.ن: از همه عزیزان تقاضا داریم به پیج آقای جهرمی وزیر محترم ارتباطات در اینستاگرام مراجعه کرده و درخواست خود را مبنی بر حمایت ویژه از پیامرسانهای داخلی با درج کامنت اعلام کنند.
♻️آدرس پیج وزیر ارتباطات:
Instagram.com/azarijahromi
#نشر_حداکثری",2020-07-22 21:31:27,0,0
4973,18098811364192008,B-VFyy9jWel,آقای جهرمی من آنلاین بازی میکنم و با ای اوضاع پینگ اصلا نمیتونم بازی کنم و سرعت اینترنتا روز به روز داره بد تر میشه اونوقت شما هی وعده وعید میدی میگی اینترنتارو فلان میکنیم بیسار میکنیم.حرف که میزنی پاش واسا,2020-06-13 13:34:31,-1,-1
4974,18136428013036500,B-VFyy9jWel,@azarijahromi سلام آقای جهرمی ، اولا سال نو مبارک دوم اینکه شما خیلی به صدا و سیما دارید باج میدید ؟ شما شدید خیلی ببخشید یک خر که صداوسیما روی شما سوار شده و داره ازتون سواری میکشه ، چرا اختیار سایت هایی مثل آپارات را دادید به صدا و سیما ؟ چرا جلوی فعالیت توسکا در سازمان صدا و سیما را نمی گیرید همینطور جلوی روبیکا و #780* و آنها هنوز در برنامه های تلویزیون حضور دارند ؟ چرا فزکانس را در اختیار صداوسیما گذاشتید که برای مردم مشکل درست بشه ؟ لطفا جواب بدید آقای جهرمی 😡😡😡,2020-06-10 09:31:08,-1,-1
4975,17910250492424740,B-VFyy9jWel,اقای جهرمی اسیاتک اصلا بدرد نمیخوره فقط اوضوی پول شده,2020-06-16 12:58:50,-1,-1
4977,17873481946628130,B-VFyy9jWel,اقای جهرمی کامنت منو برای چی پاک کردین ؟ دلیل خاصی داشت ؟,2020-07-25 18:48:46,0,0
4978,17932084126364670,B97EkTFAKhj,با درود خدمت شما.آقای جهرمی ما بیچاره ها ک خط تلفن ثابت نداریم چه گناهی کردیم ک بهمون اینترنت رایگان نمیدید؟!😢,2020-06-13 11:06:28,0,-1
4979,17877222478582800,B-KXfX7DLk1,جنابه جهرمی چرا تلگرامو از فیلترینگ در نمیارین بابا ما دانش اموزا گرفتار شدیم که,2020-07-25 21:41:23,-1,-1
4980,17876583910588420,B9q3xi8Ds-_,اقای جهرمی نتتون زود تموم نشده کم فروشی و دزدی از ترافیک داره بیداد میکنه وهمه هم فهمیدن,2020-07-22 19:16:25,-1,-1
4981,17938601791343400,B-KXfX7DLk1,آقای جهرمی دوباره اینترنت بدید,2020-07-15 12:22:04,-1,1
4982,17860134163788860,B-KXfX7DLk1,آقای جهرمی با عرض سلام ادب خواهشا این پیج های الکی که میگن ۱۰۰گیگ اینترنت رایگان میده رو یکارش کنید ممنون💞💞,2020-07-27 15:16:14,0,0
4983,18096365080132368,B-KXfX7DLk1,جناب جهرمی عزیز دایرکت خودتان را اگر امکان دارد چک کنید 🙌,2020-07-12 12:11:34,0,0
4984,17857104136859550,B-KXfX7DLk1,تمام متن منو پاک کردی اقای جهرمی منم تو ایستا خودم گذاشتم هم فیلم هم متن پول من وخوردید,2020-08-04 22:50:13,0,-1
4987,17852537734917780,B-KXfX7DLk1,"آقای جهرمی من خط همراه اول دارم چند تاطرح مکالمه و تماس و پیامک فعال کردم و مبلغ این صورتحسابها اومد روی بدهیم 
بعد چند روز بدلیل افزایش سقف بدهی خطم قطع شد 
یعنی پول طرح هارو با من حساب کردن و نزاشتن ازشون استفاده کنم
دزدی یعنی چی ....@azarijahromi",2020-08-05 14:47:04,-1,-1
4988,17885066086524580,B-KXfX7DLk1,آقای جهرمی تو رو خدا یه فکری واسه ما دانش اموزا بکنید پولمون تموم شد از بس بسته اینترنتی خریدیم😭😟,2020-07-25 21:30:13,-1,-1
4989,17907009889422800,B-KXfX7DLk1,جناب جهرمی میشه لطفا دایرکتتونو چک کنید.✋,2020-07-13 09:42:10,0,0
4990,17886752563520000,B-KXfX7DLk1,جناب جهرمی این شرکت پارس انلاین رو تخته کن درش رو گل بگیرید ... همه رو شاکی کرده با قطعی مدام و ...یه ادم تواین شرکت نیست جوابگو باشه به هزاران نفر ناراضی,2020-07-26 09:40:52,0,-1
4991,17916914632393710,B-KXfX7DLk1,آقای جهرمی جان، لطفا صد گیگ اینترنت خانگی رو‌تمدید کنید، این تنها کاریه که الان حالمونو بهتر میکنه...چون معتاد نت شدیم شدید⁦☹️⁩⁦☹️⁩⁦☹️⁩,2020-07-23 15:48:33,-1,0
4992,18046952665235408,B-KXfX7DLk1,سلام آقای جهرمی برا ایرانسلیا هم نت یه ماهه میدادین دیگه یه گیگ یه ساعته این دیگه چیه,2020-06-15 22:19:50,0,0
4993,18054999247217900,B-KXfX7DLk1,اقای جهرمی لطفا جواب بدین الان تو قرنطینه‌ایم چرا اینترنت از ساعت ۲تا۷ صبح شدیدا ضعیف میشه ولی از ساعت ۷ بگذره سرعت نت زیاد میشه,2020-07-19 07:12:06,0,0
4994,18029550058255020,B-KXfX7DLk1,اقای جهرمی لطف کنید برای سیمکارت ها هم اینترنت رایگان بزارید و فقط به فکر مودم ها نباشید💙,2020-07-25 07:24:38,0,0
4995,18061611382201960,B-KXfX7DLk1,آقا جهرمی خسته نباشید همه چی خوبه فقط سرعت ریدنتت رو درست کنید مرسی اه,2020-07-19 09:56:49,-1,-1
4997,17911785346413160,B-KXfX7DLk1,اقای جهرمی خسته نباشین، چرا انقدر اینترنت ایرانسل گرووونه!!!! اینترنت خانگی هم داااااغوووون,2020-07-15 08:39:47,-1,-1
4998,17858555203820330,B-KXfX7DLk1,آقای جهرمی لطفا اینترنت رو رسیدگی کنید خیلی ضعیفه خراسان رضوی شهرستان بردسکن,2020-08-05 12:47:56,0,-1
4999,18060911056204808,B-KXfX7DLk1,اقای جهرمی این چه وعضشه. 😐اینترنت مخابرات خیلی سرعتش پایین اومده,2020-05-19 20:46:42,-1,-1
5000,17861526418771690,B-KXfX7DLk1,تورو خدا اینترنت رو رایگان کنید😭...من کنکوریم و برای درسام نیاز به اینترنت دارم مستر جهرمی 😭😭...,2020-08-04 13:12:16,0,-1
5001,17866510078723340,B-KXfX7DLk1,سلام آقای جهرمی.  از آبان ماه تا الان  ای دی اس ال قطع هست وصل نمیشه,2020-07-28 08:38:46,0,-1
5003,17896242430458050,B-KXfX7DLk1,اقای جهرمی اگر راست میگی جلوی دزدی همراه اول رو بگیر ؛ انقدر شعار نده,2020-07-25 07:11:58,-1,-1
5004,18093937474151832,B-KXfX7DLk1,اقای جهرمی قربونت برم یه بیست گیگ دیگه بدی بهمون قشنگ شارژمون کردی😂😂,2020-06-14 12:11:39,-1,0
5007,17886475447517690,B947Hr9AHZ8,واقعا جهرمی رو دوست دارم که وزیر هست اما بین ما مردم هست .الان طرف خواننده هست جواب کامنتا رو نمیده اما این وزیر دوست داشتنی جواب همه رو میده💗,2020-07-20 19:54:14,1,1
5008,17860282993784430,B96gy-KAenH,جناب جهرمی برای کارکنان پست متاسفم که شما وزیر هستی بدون تحقیق فقط دستور می دهی حمل ونقل را سرعت دهند آیا بررسی کردی که در روز هر موزع با جندین نفر روبرو می شود ودیگر اینکه به هر موزع یک ماسک دادین برای چند روز ایا خبر داری  شما از جان پرسنل پست فقط خرج می کنی چه فرقی هست بین پستی ها با مخابراتیهاو....لطفا تصمیمی بگیر که خیلی زود دیر می شود,2020-08-01 09:21:23,-1,-1
5009,17891876425488430,B-KXfX7DLk1,سلام آقای جهرمی چند وقت پیش من کامنت گذاشتم که اینترنت ثابت مشکل پینگ و پکت لاست داره امشب خیلی وضعش بهتره نمیدونم کار شما بوده یا نه ولی دمتون گرم 🌹🔥,2020-07-19 07:22:08,1,1
5013,17946186631335420,B-KXfX7DLk1,آقای آذری جهرمی اینترنت رایگان دادین در حالی که ما چند روز قبلش بسته عید نوروز حجم بالا خریده بودیم وبا آمدن بسته اهدایی شما بصورت خودکا بلا استفاده ماند تا ایام بسته شوا تمام بشه والان بسته شما مهلتش تمام شده وبسته خریده شده ما در حال سوختنه چون روزهای باقیمانده آن کم شده وما نمیتوانیم استفاده کامل کنیم در واقع بسته اهدایی شما به ضرر ما بود هم سرعت پایین داشت هم بسته خود ما سخت شده لطفا روزهای باقیمانده رو تمدید کنید تا ما بسته خودمان را استفاده کنیم,2020-06-15 14:33:25,0,0
5016,18048483667231192,B-KXfX7DLk1,اقای جهرمی اینترنت قرار نیست درست بشه؟ با پینگ بد و پکت لاس وحشتناک قراره خونه بمونیم؟,2020-06-13 13:45:26,-1,-1
5017,18055874740220700,B98O-FbjkEG,نت همراه قطعه اقای جهرمی!!!!!,2020-06-15 23:49:55,0,0
5020,17855252683869140,B-VFyy9jWel,اقای جهرمی خسته نباشین در اومد اینترنت رایگان خطوت همراه هم یه حرکتی میزدین مایی ک نت خونگی نداریم چی ❤️,2020-08-02 16:16:00,0,0
5021,17855876278890660,B-VFyy9jWel,اقای آذری جهرمی برای دانش آموزان اینترنت فعال میشه,2020-08-04 13:19:02,0,0
5023,17891468473480940,B-VFyy9jWel,اقای جهرمی ما تا چن ماه پیش ۱۶۰ گیگ نت خانگی میگرفتیم ۲۸ الان همونو کردین ۴۲ گیگ ،این چ وضعشه آخه  @azarijahromi,2020-07-12 21:30:00,-1,-1
5024,17896950385463320,B-VFyy9jWel,سلام ارادتمند دکتر جهرمی عزیز خسته نباشید بسیارعالی شادومانا باشید 👏👏👏👏,2020-07-11 12:01:20,1,1
5025,17869489252669890,B-VFyy9jWel,اقای جهرمی  منم بچه حاجی اباد فارس لطفا هر چه سریع تر اینترنت ثابت خونه را سرعتش ببرین بالاتر,2020-08-01 12:27:44,-1,0
5026,17877098437589520,B-VFyy9jWel,آقای جهرمی یه فکری به حال اینترنت ایرانسل هم بکن ای چه سرعتیه میمانه dialup,2020-07-26 18:04:25,-1,-1
5027,17879085526567620,B-VFyy9jWel,اقای آذر جهرمی نت رایگان بدین با سرعت ۱۲۸ 😂 اخه نت نمیدین ما سرعت میخایم چیکار,2020-07-22 18:04:15,0,-1
5028,17873149633620880,B-VFyy9jWel,سلام اقای جهرمی پیمگارو درس کنی چیز دیگ نمیخوایم,2020-07-22 21:58:16,-1,-1
5029,17873116519623870,B-VFyy9jWel,آقای جهرمی مسخره نکنین لطفا سرعت اینترنت خیلی پایینه واقعا زشته یه وزیر جوون بعد انقلابی نتونه از پس سرعت اینترنت بربیاد,2020-07-22 21:47:53,-1,-1
5030,17921310685378600,B-VFyy9jWel,آقای جهرمی عزیز من که هرچی نظر و پیشنهاد، هر پستی که می زارم شما حتی،یک بار توجه نکردین,2020-07-11 11:54:06,0,0
5031,18054532411217940,B-VFyy9jWel,آقای مهندس جهرمی لطفا گوش این ایرانسل روهم ی پیچ بده دزدی میکنن درحدبنز,2020-06-02 22:25:38,-1,-1
5032,18057568651211880,B-VFyy9jWel,سندروم دست بیقرار ،فقط آذری جهرمی ،که یهو میرینه تو اینترنت😂,2020-06-13 12:51:24,-1,-1
5033,18091820029158352,B-VFyy9jWel,جناب جهرمی هر کاری میخوای بکنی بکن فقط نت رایگان نده که این نتای رایگان سرعت اینترنتارو پکونده,2020-05-18 23:30:52,-1,-1
5034,17870896288650810,B-KXfX7DLk1,آقای جهرمی عزیز لطفا به وزیر اموزش و‌پرورش و بهداشت بگویید زین پس حضور پزشک عمومی بصورت کادر رسمی در مدارس به منظور چک کردن بیماری دانش اموزان و تدریس درس بهداشت اجباری باشد.,2020-08-01 08:59:38,0,0
5036,17860279348827250,B-KXfX7DLk1,اقای جهرمی نمیخوام سرعت نتارو بالاتر ببری بابا فقط به حالت عادیش برگردون دیشب بسته شبانه گرفتم تا یازده صبح بیدار بودم برا دانلود دو تا بازی هر چند صد مگ باید پاز میکردم ریسیم میزدم قبلا میزدم رو دانلود میگرفتم میخوابیدم ولی دیشب اشکمو دراورد گرفتم تا الان خوابیدم چشام هنوز داره میترکه تازه چهل پنجاه گیگ دانلود دیگشم مونده یه فکری به حال نتای گوشی بکن بابا ما کلا از این زندگی گیم و فیلم و سریالو داریم نه بیرون میریم نه جایی نتارو درست کن جون هرکی دوست داری,2020-08-05 12:24:21,0,-1
