text,label,pred_id,pred_label
وزیر جان اینترنت تا کی فعاله؟؟@azarijahromi,1,1,med
پس کجا رفتی؟ #تنهایی,0,0,neg
در ضمن کیفیت اینترنت خیلی ضعیف شده ها 🙄🙄,0,0,neg
اون 100 گیگ بایذ تا پایان قرنطینه زمان میذاشتی 😑,1,0,neg
سلام آقای وزیر تمام توصیحات شما در مورد رویا کاملا درست ولی توضیحات برای ما نت نمیشه لطفا تا زمان قرنطینه نت رایگان کنید.باتشکر🙏😊,1,1,med
برای داشتن جامعه ای امن به دور از هر گونه نگرانی برای داشتن ایرانی سربلند وآزاد دوباره با هم میسازیمت ایران عزیزم #IranStrikes #دومینوی_اعتصابات,2,2,pos
چه حس خوبیه این عکسهای رومانتیک اینستا رو میبینی بعد خاطره‌های مشابه داری: عه! ما این کار رو کردیم، عه! اونجا بودیم، عه! عین خودمون #خوشبختی,2,2,pos
نه عزیزم براندازی ربطی به حجاب نداره هرکسی هم این حرفو به شما زده عقیده ی مریض خودشو نشون داده تنها چیزی که ما دنبالشیم آزادی هستش یعنی تو هرچیزی آزاد بودن و حق انتخاب داشتن حالا این انتخاب میتونه چادر باشه میتونه مانتو باشه و میتونه نه مانتو باشه و نه روسری,2,0,neg
فتح هندباعث سرافرازی نبود؛برای من دستگیری متجاوزین و سرسپردگانی مهم بود كه بیست سال كشورم راویران ساخته و جنایت و غارت را در حد كمال بر مردم سرزمینم روا داشتند.اگر در پی افتخار بودم پادشاهان اروپارا به بردگی میگرفتم كه آن هم از جوانمردی و خوی ایرانی من به دوربود. #نادر_شاه_افشار,0,0,neg
یک موقت همیشه اصول رو رعایت میکنه.... دیشب به طور موقت گفت به ق.ق کاری ندارم. امروز به طور موقت به ق.ق دستور حد داد! ایشان حتی ذهن موقتی دارد و محکوم را محکومین می خواند! مثل عاقا موقت نباشید..... وسیع و بزرگ و سربلند باشید. #تجاوز_به_دانش‌آموزان https:// twitter.com/Khamenei_fa/st atus/1001534815403958277 …,0,0,neg
دل که تنگ است کجا باید رفت؟ به در و دشت و دمن؟ یا به باغ و گل و گلزار و تنهایی و چمن؟ یا به یک خلوت و تنهایی امن دل که تنگ است کجا باید رفت؟ #دلتنگی #تنهایی,0,0,neg
سلام؛ آقای جهرمی ۲۰ گیگ اینترنت به معلمان هدیه دادید ولی نصفی از اونا براشون فعال نشد. در این هفته سه بار بسته اینترنتی فعال کردم بابا در این روزا یه کمی به فکر باشید 🙏🙏,0,1,med
سلام آقای وزیر تلاش شبانه روزی شما و همکارانتان ستودنی است اگر فکری برای مخابرات منطقه ۱۰ نیز بکنید ممنون میشویم منطقه مخابرات سید الشهدا بشدت فرصوده است و ارتباطات adsl به شدت دارای نقصان میباشد درخواست کردم خط را به vdsl و یا ftth ارتقا دهند ولی با گذشت ۹ ماه هنوز هیچ اقدامی صورت نگرفته جالبی اینجاست من ۱۶۰ گیگ ماهیان اینترنت دارم که ۱۰ روزه تمام میشود adsl را قطع کردم یعنی مدم را از خط جدا کردم و با مبین نت کار میکنم جالب است ۱۰۰ گیگ اینترنت گرفتم ۴ برابر ماه های پیش مصرف کردم ولی باگذشت ۲ماه همچنان ۶۰گیگ دیگر  مانده نمیخواهم خدای ناکرده اتهامی  بزنم فقط از شما درخواست دارم کمی به این منطقه مخابراتی نظر رعفت عنایت فرمایید با سپاس,1,0,neg
محمد جواد جون داداش یعنی این دولت روحانی یه نکته مثبت داشته باشه خودتی اصلاً سورپرایز خودتی😁,2,2,pos
اخه فقط مخابرات درست شده,0,0,neg
موضوع برای منی که هوادار سفت و سخت سرنگونی کلیت ج.ا. هستم، برآشفتگی نیست. «رژیم چنج» چندین دهه است که از سوی آمریکا برای تغییر رژیم‌ها به ضرب و زور کودتا و تجاوز نظامی و... استفاده می‌شود و این یعنی فاجعه. سرنگونی ج.ا. فقط به دست مردم و نه بمب‌های هوشمند آمریکایی و اسرائیلی.,0,0,neg
وطنِ ⁩ویرانه از ⁧یار است یا اغیار یا هر دو؟ مصیبت از مسلمان است یا کفار یا هر دو؟ همه دادِ وطن‌خواهی زنند، اما نمی‌دانم وطن‌خواهی به گفتار است یا کردار یا هر دو؟! ابوالقاسم لاهوتی,0,0,neg
جا این چرتو پرتا اینترنت کسشعرو درست کنید از کرونا نمیرم از این نت تخمی سکته میکنم میمیرم😑😑😑😑😑😑😑😑😑😑😑😑,0,0,neg
@azarijahromi ما به شما ۱۰۰گیگ نت رایگان میدیم از خیر نت شما میگذریم خواهشا سرعت رو درست کنید. مخابرات مازندران از وقتی نت رایگان دادید هر یکساعت نیم ساعت قطعی داره. این چه وضعشه؟؟؟؟؟؟؟؟؟,0,0,neg
اینا چ میوه ای خوردم ولی اسمشو نمی دونم😂,1,1,med
هورا هورا ، انتخابات نزدیک شده.,2,2,pos
خودت بچه داری خب اینترنت بده 2 تا بازی کنسول نصب کنیم,1,1,med
جناب وزیر محترم سلام،مشکلات مخابرات شهرم رو به صورت پیام خدمتتون ارسال نمودم، خواشمندم مطالعه و دستور رسیدگی بفرمایید، متشکرم🌺🌺,1,1,med
"جناب وزیر، سلام، خواهش میکنم به وضعیت ارائه سرویس اینترنت در مرکز مخابراتی عاطف تهرانپارس رسیدگی کنید.
الان سال هاست که بدترین کیفیت ارایه سرویس را دارد. من سرویس ۸مگابیت خریداری کرده ام در تست سرعت کمتر از هفت دهم سرعت دارم.

پشتیبانی هم پاسخگو نیست.",0,0,neg
سرعت نت که افتضاح کیفیت و پایداری افتضاح دوشب هم هست اینترنت بین الملل قطع میشه رو خط ای دی اس ال مخابرات. با 2020 هم تماس می گیرم ضبط شده میگه اختلال و صبور باشید😐 الان هم بسته یک ساعته  دیتا گرفتم. خدا لعنتت کنه وزیر جوان,0,0,neg
ای کاش آدمی وطن‌اش را هم‌چون بنفشه‌ها می‌شد با خود ببرد هر کجا که خواست... #دلتنگ #كابل #Justice4Hazaras,0,0,neg
حاجی به نظر من هرکی از شهرش خارج شد کلا آنتن گوشیشو قطع کن از کرونا ام براشون مرگ آور تره دیدی که آبان ماه هم با قطع کردنش همه برگشتن خونه هاشون😉,0,0,neg
#شهید_حججی_قهرمان_من,2,2,pos
شما اعتبار یه آدم شناخته شده رو درست یا غلط زیر سوال بردی و خیلی راحت میگی خاطره اس؟؟!! بابا دمت گرم,0,2,pos
خوشا نظر بازیا که تو آغاز میکنی...,2,2,pos
میترسم بلاک کنی و الا حتما میومدم,0,0,neg
اقای جهرمی مگه قرار نشد واس ما دانش اموزا اینترنت رایگان  تعلق بگیره پس چیشد  درضمن خط ثابت و  مودم و وایفای هم نداریم:/,0,0,neg
ولی از اینکه یکی دو هفته دیگه کلا برمیگردم تهران دارم بال در میارم #دلتنگی,0,0,neg
منم ترجیح میدم اگه تو ایران بودم، بچه ام ایزوله باشه تا آسیب دیده ی اجتماعی,0,0,neg
"سلام اقای جهرمی.من اینترنتم موبایله وبرای دانلود فایل های مربوط به درس پسرم موندم .ازطرفی تواین وانفسا مخابرات پیام داده که امروز به خاطر بدهیتلفنمو قطع کنه.دیگه تلفنی هم نمیتونم پیگیر درسهاش باشم .لطفا به گوشیهای موبایل که اینترنت خانگی ندارند هم اینترنت رایگان تخصیص بدید.
ببخشید دیگه تواین مملکت گدایی یادمون دادن وگدامون کردند رفت.",0,0,neg
ب ناموست این اینترنت رو درست کن چقدر مسخره این شما مسئولین🤦🏻‍♂️,0,0,neg
مامانم با عجله اومد و گفت: «آب داره قطع میشه، پاشید تا قطع نشده.» منم سراسیمه به سمت شیر آب رفتم و سماور رو پر آب کردم. میخوام بگم چایی چقدر اهمیت داره واسه ما!,2,0,neg
آقای جهرمی من سه روز پیش شش گیگ اینترنت خریدم امروز تموم شد اخه این چه وضعش چرا اینترنت انقدر زود تموم میشه انگار یکی همزمان با ما داره استفاده میکنه,0,0,neg
چرا همش باید واسه اینترنت ثابت ذحمت بکشید ما که اینترنت همراه داریم چه کار باید بکنیم .😧,1,0,neg
باو سرعتای اینترنت مشهد رو درست کنین فاجعست به قرآن 😕,0,0,neg
آقای آذری جهرمی پینگ تایم ها چی شد سرویس فیبر نوری چرا سامانه خرید نداره اصلا ممنون میشم اینو پیگیری کنید,1,0,neg
#عالی بود #باریکلا,2,2,pos
@m.anisi_133 الهی آمین,1,2,pos
هر لحظه چشم ترک تو چون کافران مست خنجر بقصد #خون_مسلمان بر آورد با کوه اگر صفت کنم از شوق #کازرون آه از دل شکستهٔ نالان بر آورد #خواجوی_کرمانی,0,0,neg
دمت گرم . کرونا برونا,2,2,pos
هم اکنون کازرون. حمله امشب نیروهای سرکوب گر به ماشینها و موتور سیکلت های مردم. اول چک میکنند کسی نبینتشون بعد موتورارو پنچر میکنند. ۳۰ اردیبهشت #اعتراضات_سراسری #براندازم ویدیو و خبرهای تازه https:// t.me/rezashahbozoorg https://www. facebook.com/10000763825694 4/videos/2078476595750262/ …,0,0,neg
اقا دمت گرم من پینگم تو فورت نایت ۴۶ تا ۶۴ مشتی هستی @azarijahromi ♥️با فیبر نوری مخابرات,2,2,pos
داشت يادم ميرف توييت كنم پاساژ ايرانيان #دزد ن #دزد,0,0,neg
فیلتر کردن تلگرام هم کمکی است برای کرونا...,1,1,med
وقتی بهم رسید و میخواست کمک کنه بلند بشم ازش میترسیدم و میگفتم به من دست نزن. با اون حال ترسیدم حتی خونه برم و بگم چی شده و خودمو به کلاس زبان رسوندم تا شاید اونجا آروم بشم. و هنوز هم خرده جنایت هایی از آزار و اذیت رو تو جامعه میبینم ولی دیگه نمیتونم سکوت کنم,0,0,neg
من عاشق و سر مست توام . دیوانه یک نگاه جانان توام,2,2,pos
از یه طرف مدرسه ها با برنامه ایتا فعالن.بعد ایتا دیگع کد نمیده. این دیگه چیه.؟,0,0,neg
@azarijahromi مهندس آرزو میکنم با مخابرات قرارداد مستقیم ببندیم نه سه ماه /انتقادم از شما اینه به عنوان مسئول بالا تر از مخابرات چرا به شرکت ایراد نمیگیری چرا تبعیض بین همراه اول و مخابرات باشه,0,0,neg
حاجی وضع اینترنت تو سیستان بلوچستان خرابه نمیخوایین کاری بکنین؟؟؟؟؟؟؟؟؟,0,0,neg
دیگه ما ک تو خونه هامون قرنطینه ایم خواهشن اینترنت ثابت رو تمدید کنید اه😒,0,0,neg
@azarijahromi اقای جهرمی لطفا یه فکری واس دانش اموزان بکنیدیه بسته ای چیزی واس اموزش از راه دور بزارید🙏🏻,0,1,med
چرا خبری از اینترنت رایگان نیست؟  این حداقل کار واسه مردمه،  متاسفم براتون که حتی عرضه اینکارم ندارین میلیون ها #تاسف,0,0,neg
وزیر جوان سفر که هیچ الان ۴۰روزه قرنطینه ایم فقط سرعت یکارش کن وگرنه میریم بیرون😂,0,0,neg
@azarijahromi  حالا که مردم تو قرنطینه هستن اینترنت همراه رو قیمتشو نصف کنید,1,0,neg
حاجی سایر وزرا هم عین تو کار میکردن الان کرونا ریشه کن شده بود,0,0,neg
منظور این بود:اگر من برای شما آرزوی خوشحالی کنم اون حس خوب فقط ب نفع خودم تموم میشه و چیزی در زندگی شما تغییر نمیکنه، مگر اینکه خودتون انرژی مثبت بفرستید,2,2,pos
اونی که ریش داره باید ریشش بزنه تا ماسک براش کارایی داشته باشه وگرنه ماسک حروم نکنه,0,0,neg
من مخابرات هست و برام شش روزه ثبت شده,1,1,med
سلام سرعت همراه اول یک دهم قبل شده زنگ زدم پشتیبانی میگن مصرف بالا رفته همینه که هست  ایتنرنت ثابت هم همه شرکت ها میگن  خط شما pcm هستش حتی مخابرات هم مگیه نمیتونیم بهتون اینترنت بدیم  این وضعیت ما توو مثلا پایتخته شهرستانا چی میکشن,0,0,neg
دیشب بعد از مدت هاااا (شاید هف هش سال) کابوس دیدم وچنان دادی توو خواب زدم که مامانم قبل بیدار شدنم اومد بالاسرم ! قبل خواب هاتون به آرامش روحی برسید . #عصبی,0,0,neg
آقا چرا اینترنت وای فای 3tdlteروزه قطعه😐,0,0,neg
اینترنت کو کارنمیکنه زود زود قطع میشه وضع اینترنت کوردستان افتضاحه,0,0,neg
چرا خدمات اول و شسکام عیدی رو نمیدن؟؟؟ حتماً بعدشم میخوان واسه سنوات و مرخصی اَدا در بیارن.... واقعاً متاسفم.... هیچ نظارتی نیست... باز اون موقع رئیس شهرستان یه تشر به پیمانکار میرفت، شده بود ماشین بفروشه، حق بچه ها رو میداد متاسفم برای شما ها که اون بالا معلوم نیست چه سودی از این دو شرکت میبرین که کوچکترین مسائل رو نمیتونین ازشون بخواین، حالا که اصلاً عید درست و حسابی هم نداریم ولی ما رو این پول ها حساب کردیم، چک دادیم... مخابرات دیگه آبروئی واسمون نذاشته 😭😭😭😭😭,0,0,neg
بالاخره مردم عید بگیرن یا نه؟ در خانه بمانند یا نه؟ زنده بمانند یا بمیرند؟  تکلیف ملت بیچاره معلوم کنید. اگر در خانه بمانند عید نگیرند و دیدوبازدید نرن.بار میوه شب عید چیه داستان چیه؟؟؟ .‌میوه اندازه نیاز هم از همون میوه فروشی سر کوچه هم میشه خرید.بازار چ صیغه ای . وای بر شما وای,0,0,neg
چرا از شاتللند دانلود میکنم نیمه بها حساب نمیشه حجمم؟از مخابرات adsl استفاده میکنم,1,0,neg
غلط کردیم رو خودت اضافه کردی امانت دار باش تا کامروا شوی,0,0,neg
پس دنبال پسر استقلالى و بارسايى باش تا كامروا بشى,2,2,pos
اسیرمون کردی با این وضعیت اینترنت پاشو برو جون بچت نمی تونی کار کنی,0,0,neg
بارها و بارها چتش رو میخونه و دلگرم میشه اونتیکه اخر که صدام میکنه عالیه,2,2,pos
سلام دکتر جان لطف کنید اینترنت روستای برایجان خفر درست کنید این روستا از اینترنت محروم هست و از جناب مهندس صحرائیان هم حمایت کنید حقشون ضایع نشه . کوچولو هم از دست کرونا حسابی شاکی شده و شکستش داده و میخواد بیاد جهرم .,1,0,neg
"اينترنت خونگي ما كه ٣ روزه اصلا چيزى رو نميتونه باز كنه
تست سرعت زدم صفره همه چيش😐😐😐
تهران،شهريار-انديشه
تو رو قران رسيدگي كنيد .",0,0,neg
"با سلام و خدا قوت 
جناب آقای جهرمی بنده منطقه ۲۰ تهران ساکن هستم (مرکز مخابرات ۱۳ آبان) و یک ماهی هست که اینترنت ثابت از مرکز مربوطه خریداری کردم ولی متاسفانه کیفیت و سرعت اینترنت بسیار بسیار داغونه به حدی که حتی وارد سایت خود مخابرات هم نمیشه.
چندین بار هم تماس گرفتم و هم در پشتیبانی ی پنل کاربری پیام گذاشتم ولی به هیچ وجه تغییری حاصل نشد و به نتیجه نرسید.
در حالیکه که بنده سرعت ۸ مگ رو انتخاب کردم و هزینه اش رو میدم ولی بالاترین سرعتی که به من تحویل میدن ۴ میباشد هربار هم تماس میگیرم میگن مشکلی نداره. 
البته فقط روز اولی که نصب کردن سرعت ۱۲ و ۱۳ بهم داد و بعد از اون کلا تعطیل شد.
خواهش میکنم تمنا دارم که رسیدگی فرمائید.
فقط خوب پول میگیرن خدمات صفر",1,0,neg
دور از چمن وصل یکی مرغ اسیرم ترسم که شوی غافل و در دام بمیرم خواهم که شوم ازنظر لطف تو غایب هر چند که پر دردم و بسیار حقیرم #وحشی,0,0,neg
جناب جهرمی چرااا ۱۰۰ گیگ اینترنت خانگی قطع شد ؟؟؟؟؟همه میگن در خانه بمانید آخه با کدوم امکانات ؟؟؟؟؟؟,0,0,neg
ماسک n95بزن,1,0,neg
خوش بر و رو که سراغ دارم، توپر هم به نظر میاد ولی باید دست بزنم مطمئن شم,2,2,pos
آقای جهرمی نمیشه پینگ پابجی رو واسه نت سیمکارت و اپراتورهای همراه اوکی کرد؟!,1,1,med
جناب آذری! وزیر جوان! لطفا روی قیمت اینترنت ها یه نظارتی داشته باشین... این چه عدالتیه که الان اموزش و تدریس که انلاین شده مردم به اینترنت نیاز دارن برعکس بسته های همراه این همه گرون شده... خواهش میکنم یه نظارتی داشته باشین رو این مسئله !,0,0,neg
مگه جنابعالی هواشناسی.. افسار فضای مجازی رو بکش افتاده دست اینستاگرام و تلگرام.. #وزیر تلگرام جهرمی,0,0,neg
در اشتباهی نادان! یه عقیده و مکتب هم میتونه بمیره و نابود شه. مثل عقاید گندیده شماها که بوی گندش همه دنیارو برداشته و شما سعی در تطهیرش دارید. آره اونی که تو بهش اعتقاد داری مرده و تو ام مرده شوری هستی که سعی در ازبین بردن بوی گندش میکنی اما غافل ازینی که با ادرار نمیشه عنو شست,0,0,neg
جناب جهرمی برای اهواز هم هست؟ مخصوص خطوط فیبر نوری؟,1,1,med
آقای وزیر سرعت نت مخابرات بیشتر موقع افتضاحه، چرا ما نتونیم بازی آنلاین کنیم؟ 😞,0,0,neg
انحصار اینترنت مخابرات روی خط فیبر نوری رو بردارید لطفا🙏,1,1,med
سلام مخابرات خط ۱۲ را یک طرفه کرده به علت ۵۰ تومان بدهی اگه میشه لطف کنید کمی فرصت بدند الان کار نداریم و شغل رانندگی هم که تعطیل.ممنون👑,0,0,neg
آقای جهرمی من ساکن مازندران شهرستان گلوگاه هستم و هنوز خبری از 100 گیگ نیست در حالی که شما حدود دو هفته پیش اعلام تمام شدن 100 گیگ اینترنت رایگان تونو پست کردید نظر خودتون در مورد این اختلاف توزیع اینترنت چيه؟ لطفاً پیگیری کنید اینجا در حالت عادی هم اینترنت خوبی نداره بعد شما که در تهران هستید و از اینترنت با کیفیت بالا برخوردار هستند اول از همه هدیه می گیرید,0,0,neg
تو ابرو ریزی نکن بگو افرین به خلاقیتت اینم من باید بگم,2,0,neg
آقای وزیر ایکاش بیشتر ، پست های تخصصی در حوزه کاری خودتون بزارید من تعدادی از کامنت ها رو مرور کردم با اینکه شما از حرم  گفته اید ولی اکثر کامنت ها در رابطه با اینترنت بودند این بیانگر اینه که مردم این دور و زمونه انتظار کار تخصصی از یک مسئول دارند تا اعتقادی و تبلیغ دین ، برای تبلیغات دین هم ردیف بودجه های متفاوتی هست که توسط  سازمانها ذینفع قابل انجام هست,0,0,neg
"""وقتی رئیس جمهور معمم تدارکات جیست، ظریف وسایر مکلاهای دولتی و مجلسی و قضایی هم غلام حلقه بگوشی بیش در خلافت آخوند نیستند. آنها با انتخاب """"روشنفکرا ن""""توانسته اند به درازای40 سال به مردمفریبی ودزدی و تجاوز و تحقیر و جنایت و خیانت ادامه دهند تا پشتیبانان نابخرد خود را خشنود نمایند https:// twitter.com/Sadafbanooo/st atus/989189805199282179 …""",0,0,neg
نفسی نفسسسسس❤❤❤,2,2,pos
سلام آقای وزیر هنوزم هم مودم ها ۱۰۰گیگ اینترنت رایگان دارن؟از مودم چندماه استفاده نشده,1,1,med
دیگه صد میلیارد که این حرفها رو نداره که . مگه چند تا سهام عدالت میشه . #جاکشا,0,0,neg
فکر کنم ایشون جز ادوات بزم و شادی بیت باشن! حضرت آغا رفتن حمام٬ اینها بیکار بودن. گفتن بریم توئیتر چیزی بگیم.,0,0,neg
اقای جهرمی چرا از تهران و قم شروع کردین حداقل از استان هایی که محروم هستند از سرعت خوب شروع میکردین,0,0,neg
من تصورم از اين ادويه جات و شيرچايي برام بدمزه ست ترجيح مى دم صد تا مقاله از دلار ازت بخونم (فرارررررر),0,0,neg
شما طرفدار رژیم جمهوری اسلامی هستی؟,1,1,med
شما یه روز اون کارتون تام و جری رو قطع کن و برو اونجا نیمه پر رو ببین بیا توییت کن ما برات کف و سوت میزنیم البته که برای شما سخته ، چون حرف مفت زدن راحت ترین کاره,0,0,neg
"اقای جهرمی کاملا مشخصه آقای ایرج ملکی را سرلوحه خودتون قرار دادید.
شعری هم که نوشتید از اقای علی معلم با اجرای مجید اخشابیه",1,0,neg
موقع خسته شدن به دو چیز فکر کن 1- آنهایی که منتظر شکست تو هستند به تو بخندند 2- انهایی که منتظر پیروزی تو هستند تا با تو بخندند,2,0,neg
لطفا پیوی رو بخونید خیلی مهمه یاید در مان کرونا باشه,1,1,med
من از نزدیک شدنای یهویی میترسم . احتمالا طرف میخواد جر بده,0,0,neg
100 گیگ داده 6 روزه اونم برا اینترنت لاکپشتی مخابرات اگر بخوای 50 گیگش رو تموم کنی باید 2 هفته زمان بزاری😅😅,0,0,neg
آقای آذری چجوری در منزل بمانم وقتی که از چهار روز پیش اینترنت خانگی من قطعه؟! اگه پهنای باند ندارید غلط کردید که اینترنت رایگان هدیه میدید؛ الان از شهرستان ها میدزدید و اینترنت رو قطع میکنید تا شهرای بزرگتر سرعتشون کم نشه؟! ننگ بر تو و اون اپراتور مخابرات که وقتی زنگ میزنی تنها راه حلی که میده اینه که وایفای رو ری‌استارت کن...,0,0,neg
@azarijahromi اقای وزیر واس من حجم مودمم تموم شد ! حجم رایگانم خود مخابرات اضافه نکرده زنگ میزنم ب 2020 هم میگه 18 دقیق صبر کن ، یه فکریم ب این اپراتورا بکنین😐😂 با کمال تشکر,0,0,neg
jenab ye fekri vase internet konid 30G net ro vase kelas online daneshga to in 2 3 hafte dadim raft,0,1,med
آقای وزیر به داد این کرمان برس اوضاع خط ها و اینترنت همه رو کلافهههه کرده من دیگه ررررد دداااااددددم,0,0,neg
صبح تا شب گوشه کنار مملکت دارن بر ضدروحانی و وُزَراش شعار میدن وتجمع میکنن بعد ۳۰‌.۴۰ نفر آویزون یه شعار دادن سریع تیتر میکنن #بیشرف,0,0,neg
چه دردیه #برنده باشی اما مجبور باشی مثل #بازنده ها رفتار کنی اینو فقط #علیرضا_کریمی درک میکنه #علیرضا_بباز #باید_ببازی_علیرضا #علیرضابباز #تنفر #مملکته #توییترفارسی,0,0,neg
انشالله همگی با هم  بعداز شکست کرونا  حرم آقا,2,2,pos
آقای مهندس جهرمی لطفا گوش این ایرانسل روهم ی پیچ بده دزدی میکنن درحدبنز,0,0,neg
پیام برگرد ب فوتبال👍👍,1,2,pos
هنوز کسی به کراوات محمود دولت آبادی افتخار نکرده؟ شجاعتش رو تحسین نکرده؟ کم کار شدین,0,0,neg
"""همه درشغل شریف آدم‌فروشی، پرونده سازی، دغل کاری، دروغ پردازی و نوکری دستگاه قدرت مشغول شدند. """"دو روز دیگه هم مثل باقی دوستان پرونده ساز یک اظهار پشیمانی ضمنی میکنند و به آغوش باز جامعه بازخواند گشت."""" https:// twitter.com/solmazazhdari/ status/987992496188801024 …""",0,0,neg
I heard a lot about similar Chinese cases that they came back from the chinese new year holisay to university (even some italians!!!) and didnt gave any shit to this 14 days qarantine and spread out this covid19 shit to everywhere!!!!!,1,0,neg
ما چك كرديم ازمايش اومد پدرمون #رهبر #موقت #زنازاده است,0,0,neg
آقای وزیر ای کاش به جای این همه تبلیغات برای اقناع مردم برای در خانه ماندن به عنوان یک عضو از هیات دولت ،، رییس جمهور را مجاب  به  اعلام تعطیلی ادارات کنید تا رمانی که ادارات باز هستند و بسیاری از مردم بنا به شغلی هم دارند مجبور به خروج از خانه هستند واقعا در خانه بمانیم شعاری بیش نیست  تقاضا داریم به این مهم توجه کنید کرونا برای شکار طعمه همایش زمان تعیین نمیکند و هر لحظه در کمین است,0,0,neg
باید نت بزنیم فیلمای مدرسه رو دانلود کنیم نت هام گرونن اه 😐😣,0,0,neg
#عطاالله_مهاجرانی . کسی است که مرزهای بی شرفی رو به تنهایی جابه جا کرده است! #وطن_فروش #بی_شرف,0,0,neg
وزیر محترم . الان که تمام کلاس های درسیه دانشجو ها مجازی شده شاید بهتر باشه اینترنت رایگان رو تمدید کنید. گناه ما دانشجوها چیه اخه هفته ای چن گیگ پول نت بدیم,0,0,neg
آقای جهرمی که انقدر ادعات میشه و سر مردم منت میزاری بابت این ۱۰۰ گیگ،خدا ازت نگذره که تو این هفته من فقط یه روز نت داشتم،امروزم دوباره قطع شد،هیچ کسم جواب گو نیست،من از شاهین شهر اصفهانم و اینترنت مخابرات استفاده میکنم،۲۰۲۰ که هیچ پشتیبانی نداره,0,0,neg
خواهشا به وضع سرعت اینترنت همراه رسیدگی کنید 🙏,1,0,neg
خوشا به سعادتت =))),2,2,pos
دکتر...مخابرات ۳ روزه داده😭😭😭,1,0,neg
۹۹ به ما این نوید رو میده که سال بعدش از شر حسن روحانی راحت میشیم😑,0,0,neg
@merlin_mezon لباس عروس,1,1,med
پسر شجاع چرا عکس خودتو نمیذاری؟ #موش,0,0,neg
ما باید یک بستر جهانی ایجاد کنیم که شامل همه امکانات لازم برای همکاری مشترک همه دانشمندان ، نخبگان و متخصصان داوطلب در جهان و به اشتراک گذاشتن آخرین نتایج برای ایجاد یک درمان و داروی قطعی و دارو باید به صورت رایگان در اختیار همه مردم کل دنیا قرار گیرد  حتی یک نفر چه دوست و چه دشمن  مبتلا شود کل دنیا به خطر می افتد ، باید هر چه سریعتر ویروس از بین برود تا ویروس شیوع نکند و حتی یک ویروس هم در بدن انسان از نظر ژنتیکی جهش نکند و قوی تر شود.🌹🙏🏻,1,1,med
شادی و سرحالی به این میگن به کوری چشم آخوندا شادباشید کانال فردای تهران @fardaytehran1 pic.twitter.com/71pOC4Jxle,2,2,pos
اونقدر از آقای دکتر روحانی و دولتشون متنفریم که اگر اینترنت رو هم مجانی کنید به چشممون نمیاد,0,0,neg
قبول دارین هنوز ک هنوزه... صدای باز شدن آهسته دره کمد ترسناک ترین صدایه دنیاست !! #ترس,0,0,neg
میشینید فوتبال نگا میکنید اینجا توییتشو میزنید اینا ک اینجان از همین چیزای کسالت آور گریختن عمو,0,0,neg
آقای جهرمی مگه قرار نبود 5 گیگ به خط های موبایل و 20 گیگ به خط های ثابت هدیه بدین پس چی شد؟,0,1,med
جناب جهرمی ۲۰گیگ برای معلم کم است.,0,0,neg
یه گهی خوردیم فروخته شدیم به یه حرفی که گفتن یه فامیلی توآلمان داریم که کمک میکنه واسه خارج رفتن پدرم بعدکلی قروقمیش زنگ زده تامیتونسته غرزده اززندگی وبعدردشدن بابولدوزرازروی تمامی وجوه شخصیتم تهش دراومده میگه آره ماهم توخونمون یه دونه ازاین آشغالای بدردنخورافسرده مستاصل داریم/۱,0,0,neg
سلام آقای جهرمی منطقه ما نت خیلی خراب است یک کاری بکن 😢😢,0,0,neg
با الکل پاک میشه,1,1,med
سلام خسته نباشید به کلیه پرسنل شهرداری و شهردار سنقر اینجانب چند توصیه بهداشی و درخواست از شهردار گرامی دارم لطفا برای انتشار کمتر ویروس نظارت ارگانهای بهداتشی از نظر مایحتاج مردم که بعضی اصناف رعایت بهداتشی به عمل نمیارن مثلا میوه فورشها میوه ها را داخل پیاده رو نگذارن که وقتی عابرینی که رفت وامد میکنن کسی مریضه صرفه میکنه پخش میشه روی میوه ها یا قصابیهای سنقر از لحاض ماکس ودستکش هیچ امکاناتی ندارن به نظر این حقیر گوشت قرمز را باید در کشتارگاه یا سرد خانه به وزن های مختلف ار نیم تا سه کیلو در نایلون بسته بندی بشه بعد در قصابی به فروش برود متاسفانه گوشت همن طور توی مغازه اویزان میکنن و مشتری با گوشت کمتر از نیم متر فاصله داره نکات بهداشتی خیلی از مغازه دارها و کلا غیر قابل بهداشتی هست و با جان مردم بازی میکننن باید نظارت جدی بشه از تمام ارگانهای دولتی باید برای نظارت کمک کنن حتی مردم هم باید خودشان رعایت بکنن بعضی از اقلام مصرفی میشه تو خانه ضدعفونی بکنی ولی بعضی نمشه مثلا نان که خوراک اصلی مردم هستش من چند مورد نانوایی دیدم که مشتری داخل نانوایی وایساده نان باید توسط ناوادار به مشتری بیرون نانوایی تحویل داده بشه در کل باید هر کدام از شهر وندان خود باید یک مامور بهداشت باشن تا این ویروس شکست بدهیم با تشکر,1,0,neg
خدا حفظتون کنه انشاالله همیشه کنار هم خوشبخت باشید,2,2,pos
اینهمه بلوف نزن،، ده بار برات نوشتم مخابرات فردیس به ما اینترنت خانگی نمیده، میگه مشکل فنی داره،، ما زیرگوش پایتختیم، وای به حال اون سیستانی،، شما مسئولین جمهوری اسلامی یه مشت لاف زن و دروغگویی بیش نیستید،، والسلام,0,0,neg
